sku,store_view_code,price,special_price,special_price_from_date,special_price_to_date,regular_price_per_weight_unit,special_price_per_weight_unit,product_online
51546578,"thailand_hy_th",36,29,25-JAN-24,21-FEB-24,36,29,1
51546584,"thailand_gf_th",36,36,25-JAN-24,25-JAN-24,36,36,1
51546584,"thailand_hy_th",36,29,25-JAN-24,21-FEB-24,36,29,1
51546590,"thailand_gf_th",59,59,25-JAN-24,25-JAN-24,59,59,1
51546590,"thailand_hy_th",59,48,25-JAN-24,21-FEB-24,59,48,1
51546601,"thailand_gf_th",59,59,25-JAN-24,25-JAN-24,59,59,1
51546601,"thailand_hy_th",59,48,25-JAN-24,21-FEB-24,59,48,1
51553863,"thailand_hy_th",1990,1590,01-JAN-24,31-JAN-24,1990,1590,2
51553878,"thailand_gf_th",2190,1790,25-JAN-24,21-FEB-24,2190,1790,2
51553878,"thailand_hy_th",2190,1790,01-JAN-24,31-JAN-24,2190,1790,2
51553903,"thailand_gf_th",6590,4690,25-JAN-24,21-FEB-24,6590,4690,2
51553903,"thailand_hy_th",6590,6590,25-JAN-24,25-JAN-24,6590,6590,2
51553926,"thailand_gf_th",7990,5090,25-JAN-24,21-FEB-24,7990,5090,2
51553926,"thailand_hy_th",7990,5090,01-JAN-24,31-JAN-24,7990,5090,1
51553932,"thailand_gf_th",9990,6190,25-JAN-24,21-FEB-24,9990,6190,2
51553932,"thailand_hy_th",9990,6390,01-JAN-24,31-JAN-24,9990,6390,1
51553949,"thailand_gf_th",13990,8590,25-JAN-24,21-FEB-24,13990,8590,2
51553949,"thailand_hy_th",13990,8998,01-JAN-24,31-JAN-24,13990,8998,1
51553978,"thailand_gf_th",7490,4990,25-JAN-24,21-FEB-24,7490,4990,2
51553978,"thailand_hy_th",7490,4990,01-JAN-24,31-JAN-24,7490,4990,1
51553984,"thailand_gf_th",7990,5390,25-JAN-24,21-FEB-24,7990,5390,2
51553984,"thailand_hy_th",7990,7990,25-JAN-24,25-JAN-24,7990,7990,1
51554044,"thailand_gf_th",38,38,25-JAN-24,25-JAN-24,38,38,1
51436795,"thailand_gf_th",139,109,25-JAN-24,21-FEB-24,139,109,1
51436795,"thailand_hy_th",139,99,25-JAN-24,31-JAN-24,139,99,1
51436806,"thailand_gf_th",139,109,25-JAN-24,21-FEB-24,139,109,1
51436806,"thailand_hy_th",139,99,25-JAN-24,31-JAN-24,139,99,1
51437419,"thailand_gf_th",37,28,25-JAN-24,21-FEB-24,37,28,1
51437419,"thailand_hy_th",35,33,25-JAN-24,21-FEB-24,35,33,1
51437431,"thailand_gf_th",35,35,25-JAN-24,25-JAN-24,35,35,1
51437431,"thailand_hy_th",35,33,25-JAN-24,21-FEB-24,35,33,1
51437673,"thailand_gf_th",53,39,25-JAN-24,21-FEB-24,53,39,1
51437673,"thailand_hy_th",53,39,25-JAN-24,21-FEB-24,53,39,1
51437788,"thailand_gf_th",69,49,25-JAN-24,21-FEB-24,69,49,1
51437788,"thailand_hy_th",69,49,25-JAN-24,21-FEB-24,69,49,1
51440378,"thailand_gf_th",15990,9490,25-JAN-24,21-FEB-24,15990,9490,2
51440378,"thailand_hy_th",15990,9490,01-JAN-24,31-JAN-24,15990,9490,1
51440948,"thailand_gf_th",20,20,25-JAN-24,25-JAN-24,20,20,1
51473598,"thailand_hy_th",139,132,25-JAN-24,21-FEB-24,139,132,1
51473600,"thailand_gf_th",139,139,25-JAN-24,25-JAN-24,139,139,2
51473600,"thailand_hy_th",139,132,25-JAN-24,21-FEB-24,139,132,1
51473675,"thailand_gf_th",699,399,25-JAN-24,21-FEB-24,699,399,2
51473675,"thailand_hy_th",699,399,25-JAN-24,21-FEB-24,699,399,1
51473871,"thailand_gf_th",299,159,25-JAN-24,21-FEB-24,299,159,2
51473871,"thailand_hy_th",299,159,25-JAN-24,21-FEB-24,299,159,1
51473888,"thailand_gf_th",299,159,25-JAN-24,21-FEB-24,299,159,2
51473888,"thailand_hy_th",299,159,25-JAN-24,21-FEB-24,299,159,2
51473894,"thailand_gf_th",359,189,25-JAN-24,21-FEB-24,359,189,2
51473894,"thailand_hy_th",359,189,25-JAN-24,21-FEB-24,359,189,2
51473934,"thailand_gf_th",130,130,25-JAN-24,25-JAN-24,130,130,2
51473934,"thailand_hy_th",130,119,25-JAN-24,21-FEB-24,130,119,1
51473940,"thailand_gf_th",130,130,25-JAN-24,25-JAN-24,130,130,2
51473940,"thailand_hy_th",130,119,25-JAN-24,21-FEB-24,130,119,1
51473986,"thailand_gf_th",499,249,25-JAN-24,21-FEB-24,499,249,2
51546618,"thailand_gf_th",59,59,25-JAN-24,25-JAN-24,59,59,2
51546618,"thailand_hy_th",59,48,25-JAN-24,21-FEB-24,59,48,1
51546624,"thailand_gf_th",59,59,25-JAN-24,25-JAN-24,59,59,1
51546624,"thailand_hy_th",59,48,25-JAN-24,21-FEB-24,59,48,1
51546630,"thailand_gf_th",59,59,25-JAN-24,25-JAN-24,59,59,1
51546630,"thailand_hy_th",59,48,25-JAN-24,21-FEB-24,59,48,1
51546647,"thailand_gf_th",59,59,25-JAN-24,25-JAN-24,59,59,2
51546647,"thailand_hy_th",59,48,25-JAN-24,21-FEB-24,59,48,1
51546653,"thailand_gf_th",239,239,25-JAN-24,25-JAN-24,239,239,2
51546653,"thailand_hy_th",239,189,25-JAN-24,21-FEB-24,239,189,1
51546668,"thailand_gf_th",299,299,25-JAN-24,25-JAN-24,299,299,2
51546668,"thailand_hy_th",299,240,25-JAN-24,21-FEB-24,299,240,1
51546676,"thailand_gf_th",299,299,25-JAN-24,25-JAN-24,299,299,2
51546676,"thailand_hy_th",299,240,25-JAN-24,21-FEB-24,299,240,1
51546682,"thailand_gf_th",499,499,25-JAN-24,25-JAN-24,499,499,2
51474081,"thailand_gf_th",89,59,25-JAN-24,21-FEB-24,89,59,2
51474081,"thailand_hy_th",89,59,25-JAN-24,21-FEB-24,89,59,2
51474115,"thailand_gf_th",499,269,25-JAN-24,21-FEB-24,499,269,2
51474115,"thailand_hy_th",499,269,24-JAN-24,20-FEB-24,499,269,2
51474138,"thailand_gf_th",699,349,25-JAN-24,21-FEB-24,699,349,2
51474138,"thailand_hy_th",699,349,24-JAN-24,20-FEB-24,699,349,2
51474432,"thailand_gf_th",4800,4090,25-JAN-24,21-FEB-24,4800,4090,2
51474432,"thailand_hy_th",4800,4090,01-JAN-24,31-JAN-24,4800,4090,1
51474478,"thailand_gf_th",40,40,25-JAN-24,25-JAN-24,40,40,1
51474478,"thailand_hy_th",40,40,25-JAN-24,25-JAN-24,40,40,2
51474501,"thailand_gf_th",149,149,25-JAN-24,25-JAN-24,149,149,1
51474501,"thailand_hy_th",149,129,25-JAN-24,21-FEB-24,149,129,1
51475310,"thailand_gf_th",99,99,25-JAN-24,25-JAN-24,99,99,1
51475310,"thailand_hy_th",99,89,25-JAN-24,21-FEB-24,99,89,1
51475638,"thailand_gf_th",599,399,25-JAN-24,21-FEB-24,599,399,2
51475638,"thailand_hy_th",599,490,01-JAN-24,31-JAN-24,599,490,1
51303428,"thailand_gf_th",158,139,04-JAN-24,20-MAR-24,158,139,1
51303428,"thailand_hy_th",158,139,25-JAN-24,21-FEB-24,158,139,1
51303647,"thailand_gf_th",59,54,25-JAN-24,21-FEB-24,59,54,1
51303647,"thailand_hy_th",59,54,25-JAN-24,21-FEB-24,59,54,1
51303653,"thailand_gf_th",245,245,25-JAN-24,25-JAN-24,245,245,1
51303653,"thailand_hy_th",245,235,25-JAN-24,21-FEB-24,245,235,1
51303708,"thailand_gf_th",8990,7790,25-JAN-24,31-JAN-24,8990,7790,2
51303708,"thailand_hy_th",8990,8990,25-JAN-24,25-JAN-24,8990,8990,2
51303722,"thailand_gf_th",1590,1590,25-JAN-24,25-JAN-24,1590,1590,2
51303722,"thailand_hy_th",1590,1490,25-JAN-24,21-FEB-24,1590,1490,1
51303958,"thailand_gf_th",79,65,25-JAN-24,21-FEB-24,79,65,1
51303958,"thailand_hy_th",79,65,25-JAN-24,21-FEB-24,79,65,1
51304709,"thailand_gf_th",490,490,25-JAN-24,25-JAN-24,490,490,1
51304709,"thailand_hy_th",490,390,25-JAN-24,21-FEB-24,490,390,1
51306008,"thailand_gf_th",399,299,24-JAN-24,21-FEB-24,399,299,2
51413868,"thailand_hy_th",299,239,25-JAN-24,31-JAN-24,299,239,1
51413874,"thailand_gf_th",299,299,25-JAN-24,25-JAN-24,299,299,1
51413874,"thailand_hy_th",299,239,25-JAN-24,31-JAN-24,299,239,1
51419637,"thailand_gf_th",145,145,25-JAN-24,25-JAN-24,145,145,1
51419637,"thailand_hy_th",145,129,25-JAN-24,21-FEB-24,145,129,1
51419672,"thailand_gf_th",199,159,25-JAN-24,21-FEB-24,199,159,1
51419672,"thailand_hy_th",199,159,25-JAN-24,21-FEB-24,199,159,1
51419793,"thailand_gf_th",280,280,25-JAN-24,25-JAN-24,280,280,1
51419793,"thailand_hy_th",280,239,25-JAN-24,21-FEB-24,280,239,1
51419804,"thailand_gf_th",280,280,25-JAN-24,25-JAN-24,280,280,1
51419804,"thailand_hy_th",280,239,25-JAN-24,21-FEB-24,280,239,1
51419810,"thailand_gf_th",280,280,25-JAN-24,25-JAN-24,280,280,1
51419810,"thailand_hy_th",280,239,25-JAN-24,21-FEB-24,280,239,1
51419827,"thailand_gf_th",199,129,25-JAN-24,21-FEB-24,199,129,2
51311862,"thailand_gf_th",20,20,25-JAN-24,25-JAN-24,20,20,1
51311862,"thailand_hy_th",20,15,25-JAN-24,21-FEB-24,20,15,1
51312037,"thailand_gf_th",99,99,25-JAN-24,25-JAN-24,99,99,1
51312037,"thailand_hy_th",99,79,25-JAN-24,21-FEB-24,99,79,1
51313670,"thailand_gf_th",195,79,25-JAN-24,21-FEB-24,195,79,2
51313670,"thailand_hy_th",195,79,25-JAN-24,21-FEB-24,195,79,1
51314029,"thailand_gf_th",349,199,25-JAN-24,21-FEB-24,349,199,2
51314029,"thailand_hy_th",349,199,25-JAN-24,21-FEB-24,349,199,2
51314156,"thailand_gf_th",199,169,25-JAN-24,21-FEB-24,199,169,2
51314156,"thailand_hy_th",199,169,25-JAN-24,21-FEB-24,199,169,1
51314338,"thailand_gf_th",199,199,25-JAN-24,25-JAN-24,199,199,1
51314338,"thailand_hy_th",199,159,25-JAN-24,31-JAN-24,199,159,1
51314346,"thailand_gf_th",199,199,25-JAN-24,25-JAN-24,199,199,1
51314346,"thailand_hy_th",199,159,25-JAN-24,31-JAN-24,199,159,1
51314352,"thailand_gf_th",199,199,25-JAN-24,25-JAN-24,199,199,1
51314352,"thailand_hy_th",199,159,25-JAN-24,31-JAN-24,199,159,1
51262809,"thailand_gf_th",139,132,25-JAN-24,31-JAN-24,139,132,1
51262809,"thailand_hy_th",139,132,25-JAN-24,31-JAN-24,139,132,1
51262821,"thailand_gf_th",135,135,25-JAN-24,25-JAN-24,135,135,1
51262821,"thailand_hy_th",129,129,25-JAN-24,25-JAN-24,129,129,1
51262838,"thailand_gf_th",198,198,25-JAN-24,25-JAN-24,198,198,1
51262838,"thailand_hy_th",189,189,25-JAN-24,25-JAN-24,189,189,1
51262907,"thailand_gf_th",204,204,25-JAN-24,25-JAN-24,204,204,1
51262907,"thailand_hy_th",199,199,25-JAN-24,25-JAN-24,199,199,2
51263463,"thailand_gf_th",199,199,25-JAN-24,25-JAN-24,199,199,1
51263463,"thailand_hy_th",199,199,25-JAN-24,25-JAN-24,199,199,1
51263532,"thailand_gf_th",48,48,25-JAN-24,25-JAN-24,48,48,1
51263532,"thailand_hy_th",47,42,25-JAN-24,21-FEB-24,47,42,1
51263549,"thailand_gf_th",48,48,25-JAN-24,25-JAN-24,48,48,1
51263549,"thailand_hy_th",47,42,25-JAN-24,21-FEB-24,47,42,1
51263601,"thailand_gf_th",19,16,25-JAN-24,21-FEB-24,19,16,1
51263601,"thailand_hy_th",19,19,25-JAN-24,25-JAN-24,19,19,2
51263618,"thailand_gf_th",39,33,25-JAN-24,31-JAN-24,39,33,1
51341054,"thailand_gf_th",127,127,25-JAN-24,25-JAN-24,127,127,1
51341054,"thailand_hy_th",125,117,25-JAN-24,21-FEB-24,125,117,1
51341060,"thailand_gf_th",80,80,25-JAN-24,25-JAN-24,80,80,1
51341060,"thailand_hy_th",79,75,25-JAN-24,21-FEB-24,79,75,1
51344327,"thailand_gf_th",239,239,25-JAN-24,25-JAN-24,239,239,2
51344327,"thailand_hy_th",239,167,25-JAN-24,21-FEB-24,239,167,1
51344333,"thailand_gf_th",239,239,25-JAN-24,25-JAN-24,239,239,2
51344333,"thailand_hy_th",239,167,25-JAN-24,21-FEB-24,239,167,1
51344348,"thailand_gf_th",239,239,25-JAN-24,25-JAN-24,239,239,2
51344348,"thailand_hy_th",239,167,25-JAN-24,21-FEB-24,239,167,1
51344362,"thailand_gf_th",229,229,25-JAN-24,25-JAN-24,229,229,2
51344362,"thailand_hy_th",229,160,25-JAN-24,21-FEB-24,229,160,1
51344379,"thailand_gf_th",279,279,25-JAN-24,25-JAN-24,279,279,2
51344379,"thailand_hy_th",279,139,25-JAN-24,21-FEB-24,279,139,1
51344385,"thailand_gf_th",279,279,25-JAN-24,25-JAN-24,279,279,2
51419827,"thailand_hy_th",199,129,24-JAN-24,20-FEB-24,199,129,1
51419848,"thailand_gf_th",499,399,25-JAN-24,21-FEB-24,499,399,2
51419848,"thailand_hy_th",499,399,24-JAN-24,20-FEB-24,499,399,2
51419856,"thailand_gf_th",499,399,25-JAN-24,21-FEB-24,499,399,2
51419856,"thailand_hy_th",499,399,24-JAN-24,20-FEB-24,499,399,2
51419960,"thailand_gf_th",23990,7994,25-JAN-24,21-FEB-24,23990,7994,2
51419960,"thailand_hy_th",23990,23990,25-JAN-24,25-JAN-24,23990,23990,2
51419998,"thailand_gf_th",2990,2190,25-JAN-24,21-FEB-24,2990,2190,2
51419998,"thailand_hy_th",2990,2990,25-JAN-24,25-JAN-24,2990,2990,2
51420001,"thailand_gf_th",2390,1690,25-JAN-24,21-FEB-24,2390,1690,2
51420001,"thailand_hy_th",2390,1690,01-JAN-24,31-JAN-24,2390,1690,2
51420053,"thailand_gf_th",39,29,25-JAN-24,21-FEB-24,39,29,1
51420053,"thailand_hy_th",39,29,24-JAN-24,20-FEB-24,39,29,1
51420068,"thailand_gf_th",39,29,25-JAN-24,21-FEB-24,39,29,1
51420068,"thailand_hy_th",39,29,24-JAN-24,20-FEB-24,39,29,1
51420076,"thailand_gf_th",39,29,25-JAN-24,21-FEB-24,39,29,2
51314369,"thailand_gf_th",199,199,25-JAN-24,25-JAN-24,199,199,1
51314369,"thailand_hy_th",199,159,25-JAN-24,31-JAN-24,199,159,1
51314375,"thailand_gf_th",199,199,25-JAN-24,25-JAN-24,199,199,1
51314375,"thailand_hy_th",199,159,25-JAN-24,31-JAN-24,199,159,1
51314381,"thailand_gf_th",199,199,25-JAN-24,25-JAN-24,199,199,1
51314381,"thailand_hy_th",199,159,25-JAN-24,31-JAN-24,199,159,1
51314398,"thailand_gf_th",199,199,25-JAN-24,25-JAN-24,199,199,1
51314398,"thailand_hy_th",199,159,25-JAN-24,31-JAN-24,199,159,1
51314409,"thailand_gf_th",199,199,25-JAN-24,25-JAN-24,199,199,1
51314409,"thailand_hy_th",199,159,25-JAN-24,31-JAN-24,199,159,1
51314415,"thailand_gf_th",199,199,25-JAN-24,25-JAN-24,199,199,1
51314415,"thailand_hy_th",199,159,25-JAN-24,31-JAN-24,199,159,1
51314421,"thailand_gf_th",199,199,25-JAN-24,25-JAN-24,199,199,1
51314421,"thailand_hy_th",199,159,25-JAN-24,31-JAN-24,199,159,1
51314438,"thailand_gf_th",499,359,25-JAN-24,21-FEB-24,499,359,2
51314438,"thailand_hy_th",499,359,25-JAN-24,21-FEB-24,499,359,1
51263618,"thailand_hy_th",39,39,25-JAN-24,25-JAN-24,39,39,2
51263630,"thailand_gf_th",55,55,25-JAN-24,25-JAN-24,55,55,1
51263630,"thailand_hy_th",53,46,25-JAN-24,14-FEB-24,53,46,1
51263647,"thailand_gf_th",75,75,25-JAN-24,25-JAN-24,75,75,1
51263647,"thailand_hy_th",75,62,25-JAN-24,21-FEB-24,75,62,1
51263653,"thailand_gf_th",75,75,25-JAN-24,25-JAN-24,75,75,1
51263653,"thailand_hy_th",75,62,25-JAN-24,21-FEB-24,75,62,1
51263872,"thailand_gf_th",249,199,04-JAN-24,20-MAR-24,249,199,1
51263872,"thailand_hy_th",249,199,25-JAN-24,21-FEB-24,249,199,1
51263889,"thailand_gf_th",249,199,04-JAN-24,20-MAR-24,249,199,1
51263889,"thailand_hy_th",249,199,25-JAN-24,21-FEB-24,249,199,1
51263895,"thailand_gf_th",249,249,25-JAN-24,25-JAN-24,249,249,1
51263895,"thailand_hy_th",249,199,25-JAN-24,21-FEB-24,249,199,1
51263906,"thailand_gf_th",249,249,25-JAN-24,25-JAN-24,249,249,1
51263906,"thailand_hy_th",249,199,25-JAN-24,21-FEB-24,249,199,1
51344385,"thailand_hy_th",279,139,25-JAN-24,21-FEB-24,279,139,1
51344391,"thailand_gf_th",279,279,25-JAN-24,25-JAN-24,279,279,2
51344391,"thailand_hy_th",279,139,25-JAN-24,21-FEB-24,279,139,1
51344932,"thailand_gf_th",79,79,25-JAN-24,25-JAN-24,79,79,1
51344932,"thailand_hy_th",79,75,25-JAN-24,21-FEB-24,79,75,1
51346613,"thailand_gf_th",419,419,25-JAN-24,25-JAN-24,419,419,2
51346613,"thailand_hy_th",419,339,25-JAN-24,21-FEB-24,419,339,1
51346628,"thailand_gf_th",429,429,25-JAN-24,25-JAN-24,429,429,2
51346628,"thailand_hy_th",429,349,25-JAN-24,21-FEB-24,429,349,1
51346688,"thailand_gf_th",2050,2050,25-JAN-24,25-JAN-24,2050,2050,2
51346688,"thailand_hy_th",2050,1619,25-JAN-24,21-FEB-24,2050,1619,1
51349057,"thailand_gf_th",399,199,25-JAN-24,21-FEB-24,399,199,2
51349057,"thailand_hy_th",399,199,25-JAN-24,21-FEB-24,399,199,1
51354724,"thailand_gf_th",65,65,25-JAN-24,25-JAN-24,65,65,1
51354724,"thailand_hy_th",65,55,25-JAN-24,21-FEB-24,65,55,1
51420076,"thailand_hy_th",39,29,24-JAN-24,20-FEB-24,39,29,1
51420082,"thailand_gf_th",39,29,25-JAN-24,21-FEB-24,39,29,1
51420082,"thailand_hy_th",39,29,24-JAN-24,20-FEB-24,39,29,1
51420099,"thailand_gf_th",39,29,25-JAN-24,21-FEB-24,39,29,2
51420099,"thailand_hy_th",39,29,24-JAN-24,20-FEB-24,39,29,1
51420108,"thailand_gf_th",39,29,25-JAN-24,21-FEB-24,39,29,2
51420108,"thailand_hy_th",39,29,24-JAN-24,20-FEB-24,39,29,2
51420116,"thailand_gf_th",39,29,25-JAN-24,21-FEB-24,39,29,2
51420116,"thailand_hy_th",39,29,24-JAN-24,20-FEB-24,39,29,1
51420122,"thailand_gf_th",39,29,25-JAN-24,21-FEB-24,39,29,1
51420122,"thailand_hy_th",39,29,24-JAN-24,20-FEB-24,39,29,1
51420180,"thailand_gf_th",132,132,25-JAN-24,25-JAN-24,132,132,1
51420180,"thailand_hy_th",132,129,25-JAN-24,21-FEB-24,132,129,1
51420638,"thailand_gf_th",1590,799,25-JAN-24,21-FEB-24,1590,799,2
51420638,"thailand_hy_th",1590,799,24-JAN-24,20-FEB-24,1590,799,1
51420744,"thailand_gf_th",49.5,49.5,25-JAN-24,25-JAN-24,49.5,49.5,2
51314444,"thailand_gf_th",599,299,25-JAN-24,21-FEB-24,599,299,2
51314444,"thailand_hy_th",599,299,25-JAN-24,21-FEB-24,599,299,1
51314450,"thailand_gf_th",89,59,25-JAN-24,21-FEB-24,89,59,2
51314450,"thailand_hy_th",89,59,25-JAN-24,21-FEB-24,89,59,2
51314467,"thailand_gf_th",89,59,25-JAN-24,21-FEB-24,89,59,2
51314467,"thailand_hy_th",89,59,25-JAN-24,21-FEB-24,89,59,2
51314488,"thailand_gf_th",44990,31990,25-JAN-24,31-JAN-24,44990,31990,2
51314488,"thailand_hy_th",44990,25990,01-JAN-24,31-JAN-24,44990,25990,1
51314507,"thailand_gf_th",15990,11990,25-JAN-24,21-FEB-24,15990,11990,2
51314507,"thailand_hy_th",15990,10990,01-JAN-24,31-JAN-24,15990,10990,1
51317337,"thailand_gf_th",43,43,25-JAN-24,25-JAN-24,43,43,1
51317337,"thailand_hy_th",43,35,25-JAN-24,21-FEB-24,43,35,1
51317343,"thailand_gf_th",43,43,25-JAN-24,25-JAN-24,43,43,1
51317343,"thailand_hy_th",43,35,25-JAN-24,21-FEB-24,43,35,1
51317406,"thailand_gf_th",1390,695,25-JAN-24,21-FEB-24,1390,695,2
51263912,"thailand_gf_th",249,249,25-JAN-24,25-JAN-24,249,249,1
51263912,"thailand_hy_th",249,199,25-JAN-24,21-FEB-24,249,199,1
51264197,"thailand_gf_th",183,183,25-JAN-24,25-JAN-24,183,183,1
51264197,"thailand_hy_th",174,174,25-JAN-24,25-JAN-24,174,174,2
51264237,"thailand_gf_th",81,81,25-JAN-24,25-JAN-24,81,81,2
51264237,"thailand_hy_th",79,79,25-JAN-24,25-JAN-24,79,79,2
51264272,"thailand_gf_th",116,116,25-JAN-24,25-JAN-24,116,116,1
51264272,"thailand_hy_th",110,110,25-JAN-24,25-JAN-24,110,110,2
51264295,"thailand_gf_th",34,34,25-JAN-24,25-JAN-24,34,34,2
51264295,"thailand_hy_th",34,34,25-JAN-24,25-JAN-24,34,34,2
51264306,"thailand_gf_th",65,65,25-JAN-24,25-JAN-24,65,65,2
51264306,"thailand_hy_th",65,65,25-JAN-24,25-JAN-24,65,65,2
51264859,"thailand_gf_th",90,87,25-JAN-24,31-JAN-24,90,87,1
51264859,"thailand_hy_th",90,87,25-JAN-24,31-JAN-24,90,87,1
51264894,"thailand_gf_th",87,83,25-JAN-24,31-JAN-24,87,83,1
51264894,"thailand_hy_th",75,75,25-JAN-24,25-JAN-24,75,75,1
51264905,"thailand_gf_th",85,81,25-JAN-24,31-JAN-24,85,81,1
51264905,"thailand_hy_th",85,81,25-JAN-24,31-JAN-24,85,81,1
51354730,"thailand_gf_th",65,65,25-JAN-24,25-JAN-24,65,65,1
51354730,"thailand_hy_th",65,55,25-JAN-24,21-FEB-24,65,55,1
51354747,"thailand_gf_th",65,65,25-JAN-24,25-JAN-24,65,65,1
51354747,"thailand_hy_th",65,55,25-JAN-24,21-FEB-24,65,55,1
51354753,"thailand_gf_th",75,75,25-JAN-24,25-JAN-24,75,75,1
51354753,"thailand_hy_th",75,65,25-JAN-24,21-FEB-24,75,65,1
51361669,"thailand_gf_th",118,118,25-JAN-24,25-JAN-24,118,118,1
51361669,"thailand_hy_th",115,115,25-JAN-24,25-JAN-24,115,115,1
51362069,"thailand_gf_th",82,69,25-JAN-24,21-FEB-24,82,69,1
51362069,"thailand_hy_th",82,69,25-JAN-24,21-FEB-24,82,69,1
51362991,"thailand_gf_th",1390,999,25-JAN-24,21-FEB-24,1390,999,2
51362991,"thailand_hy_th",1390,990,01-JAN-24,31-JAN-24,1390,990,1
51363016,"thailand_gf_th",1090,799,25-JAN-24,21-FEB-24,1090,799,2
51363016,"thailand_hy_th",1090,799,01-JAN-24,31-JAN-24,1090,799,1
51363039,"thailand_gf_th",1790,1290,25-JAN-24,21-FEB-24,1790,1290,2
51363039,"thailand_hy_th",1790,1249,01-JAN-24,31-JAN-24,1790,1249,2
51363045,"thailand_gf_th",1390,999,25-JAN-24,21-FEB-24,1390,999,2
51420744,"thailand_hy_th",49.5,47,25-JAN-24,21-FEB-24,49.5,47,1
51420767,"thailand_gf_th",229,179,25-JAN-24,21-FEB-24,229,179,2
51420767,"thailand_hy_th",229,179,24-JAN-24,20-FEB-24,229,179,1
51420773,"thailand_gf_th",229,179,25-JAN-24,21-FEB-24,229,179,2
51420773,"thailand_hy_th",229,179,24-JAN-24,20-FEB-24,229,179,1
51420788,"thailand_gf_th",259,229,25-JAN-24,21-FEB-24,259,229,2
51420788,"thailand_hy_th",269,229,24-JAN-24,20-FEB-24,269,229,1
51420796,"thailand_gf_th",259,229,25-JAN-24,21-FEB-24,259,229,2
51420796,"thailand_hy_th",259,229,24-JAN-24,20-FEB-24,259,229,1
51421038,"thailand_gf_th",159,159,25-JAN-24,25-JAN-24,159,159,1
51421038,"thailand_hy_th",159,149,25-JAN-24,21-FEB-24,159,149,1
51421075,"thailand_gf_th",119,119,25-JAN-24,25-JAN-24,119,119,1
51421075,"thailand_hy_th",119,105,25-JAN-24,21-FEB-24,119,105,1
51421098,"thailand_gf_th",119,119,25-JAN-24,25-JAN-24,119,119,1
51421098,"thailand_hy_th",119,105,25-JAN-24,21-FEB-24,119,105,1
51421109,"thailand_gf_th",119,119,25-JAN-24,25-JAN-24,119,119,1
51317406,"thailand_hy_th",1390,695,25-JAN-24,21-FEB-24,1390,695,1
51317429,"thailand_gf_th",1190,499,25-JAN-24,21-FEB-24,1190,499,2
51317429,"thailand_hy_th",1190,499,25-JAN-24,21-FEB-24,1190,499,1
51317435,"thailand_gf_th",89,59,25-JAN-24,21-FEB-24,89,59,2
51317435,"thailand_hy_th",89,59,25-JAN-24,21-FEB-24,89,59,2
51318083,"thailand_gf_th",409,409,25-JAN-24,25-JAN-24,409,409,1
51318083,"thailand_hy_th",409,359,25-JAN-24,21-FEB-24,409,359,1
51318872,"thailand_gf_th",93,93,25-JAN-24,25-JAN-24,93,93,2
51318872,"thailand_hy_th",93,93,25-JAN-24,25-JAN-24,93,93,2
51323289,"thailand_gf_th",45,45,25-JAN-24,25-JAN-24,45,45,2
51323289,"thailand_hy_th",45,45,25-JAN-24,25-JAN-24,45,45,1
51323548,"thailand_gf_th",159,129,24-JAN-24,21-FEB-24,159,129,1
51323548,"thailand_hy_th",159,129,25-JAN-24,21-FEB-24,159,129,1
51323905,"thailand_gf_th",259,129,25-JAN-24,21-FEB-24,259,129,2
51323905,"thailand_hy_th",259,129,25-JAN-24,21-FEB-24,259,129,1
51323934,"thailand_gf_th",20990,12990,25-JAN-24,31-JAN-24,20990,12990,2
51267499,"thailand_gf_th",69,69,25-JAN-24,25-JAN-24,69,69,1
51267499,"thailand_hy_th",69,69,25-JAN-24,25-JAN-24,69,69,2
51267516,"thailand_gf_th",69,69,25-JAN-24,25-JAN-24,69,69,1
51267516,"thailand_hy_th",69,69,25-JAN-24,25-JAN-24,69,69,2
51267522,"thailand_gf_th",73,73,25-JAN-24,25-JAN-24,73,73,1
51267522,"thailand_hy_th",73,73,25-JAN-24,25-JAN-24,73,73,2
51267539,"thailand_gf_th",60,60,25-JAN-24,25-JAN-24,60,60,1
51267539,"thailand_hy_th",60,60,25-JAN-24,25-JAN-24,60,60,1
51267620,"thailand_gf_th",132,132,25-JAN-24,25-JAN-24,132,132,2
51267620,"thailand_hy_th",132,132,25-JAN-24,25-JAN-24,132,132,2
51267643,"thailand_gf_th",89,89,25-JAN-24,25-JAN-24,89,89,1
51267643,"thailand_hy_th",89,89,25-JAN-24,25-JAN-24,89,89,1
51268417,"thailand_gf_th",99,99,25-JAN-24,25-JAN-24,99,99,2
51268417,"thailand_hy_th",96,96,25-JAN-24,25-JAN-24,96,96,2
51268475,"thailand_gf_th",129,129,25-JAN-24,25-JAN-24,129,129,1
51268475,"thailand_hy_th",125,125,25-JAN-24,25-JAN-24,125,125,1
51269278,"thailand_gf_th",350,350,25-JAN-24,25-JAN-24,350,350,2
51363045,"thailand_hy_th",1390,999,01-JAN-24,31-JAN-24,1390,999,1
51363051,"thailand_gf_th",5750,2490,25-JAN-24,21-FEB-24,5750,2490,2
51363051,"thailand_hy_th",5750,2790,01-JAN-24,31-JAN-24,5750,2790,1
51367162,"thailand_gf_th",499,499,25-JAN-24,25-JAN-24,499,499,2
